index;Hydro_power
2140;0,92
2141;0,92
2142;0,92
2143;0,92
2144;0,92
2145;0,92
2146;0,92
2147;0,92
2148;0,92
2149;0,92
2150;0,92
2151;0,92
2152;0,92
2153;0,92
2154;0,92
2155;0,92
2156;0,92
2157;0,92
2158;0,92
2159;0,92
2160;0,95
2161;0,95
2162;0,95
2163;0,95
2164;0,95
2165;0,95
2166;0,95
2167;0,95
2168;0,95
2169;0,95
2170;0,95
2171;0,95
2172;0,95
2173;0,95
2174;0,95
2175;0,95
2176;0,95
2177;0,95
2178;0,95
2179;0,95
2180;0,95
2181;0,95
2182;0,95
2183;0,95
2184;0,95
2185;0,95
2186;0,95
2187;0,95
2188;0,95
2189;0,95
2190;0,95
2191;0,95
2192;0,95
2193;0,95
2194;0,95
2195;0,95
2196;0,95
2197;0,95
2198;0,95
2199;0,95
2200;0,95
2201;0,95
2202;0,95
2203;0,95
2204;0,95
2205;0,95
2206;0,95
2207;0,95
2208;0,95
2209;0,95
2210;0,95
2211;0,95
2212;0,95
2213;0,95
2214;0,95
2215;0,95
2216;0,95
2217;0,95
2218;0,95
2219;0,95
2220;0,95
2221;0,95
2222;0,95
2223;0,95
2224;0,95
2225;0,95
2226;0,95
2227;0,95
2228;0,95
2229;0,95
2230;0,95
2231;0,95
2232;0,95
2233;0,95
2234;0,95
2235;0,95
2236;0,95
2237;0,95
2238;0,95
2239;0,95
2240;0,95
2241;0,95
2242;0,95
2243;0,95
2244;0,95
2245;0,95
2246;0,95
2247;0,95
2248;0,95
2249;0,95
2250;0,95
2251;0,95
2252;0,95
2253;0,95
2254;0,95
2255;0,95
2256;0,95
2257;0,95
2258;0,95
2259;0,95
2260;0,95
2261;0,95
2262;0,95
2263;0,95
2264;0,95
2265;0,95
2266;0,95
2267;0,95
2268;0,95
2269;0,95
2270;0,95
2271;0,95
2272;0,95
2273;0,95
2274;0,95
2275;0,95
2276;0,95
2277;0,95
2278;0,95
2279;0,95
2280;0,95
2281;0,95
2282;0,95
2283;0,95
2284;0,95
2285;0,95
2286;0,95
2287;0,95
2288;0,95
2289;0,95
2290;0,95
2291;0,95
2292;0,95
2293;0,95
2294;0,95
2295;0,95
2296;0,95
2297;0,95
2298;0,95
2299;0,95
2300;0,95
2301;0,95
2302;0,95
2303;0,95
2304;0,95
2305;0,95
2306;0,95
2307;0,95
2308;0,95
2309;0,95
2310;0,95
2311;0,95
2312;0,95
2313;0,95
2314;0,95
2315;0,95
2316;0,95
2317;0,95
2318;0,95
2319;0,95
2320;0,95
2321;0,95
2322;0,95
2323;0,95
2324;0,95
2325;0,95
2326;0,95
2327;0,95
2328;0,95
2329;0,95
2330;0,95
2331;0,95
2332;0,95
2333;0,95
2334;0,95
2335;0,95
2336;0,95
2337;0,95
2338;0,95
2339;0,95
2340;0,95
2341;0,95
2342;0,95
2343;0,95
2344;0,95
2345;0,95
2346;0,95
2347;0,95
2348;0,95
2349;0,95
2350;0,95
2351;0,95
2352;0,95
2353;0,95
2354;0,95
2355;0,95
2356;0,95
2357;0,95
2358;0,95
2359;0,95
2360;0,95
2361;0,95
2362;0,95
2363;0,95
2364;0,95
2365;0,95
2366;0,95
2367;0,95
2368;0,95
2369;0,95
2370;0,95
2371;0,95
2372;0,95
2373;0,95
2374;0,95
2375;0,95
2376;0,95
2377;0,95
2378;0,95
2379;0,95
2380;0,95
2381;0,95
2382;0,95
2383;0,95
2384;0,95
2385;0,95
2386;0,95
2387;0,95
2388;0,95
2389;0,95
2390;0,95
2391;0,95
2392;0,95
2393;0,95
2394;0,95
2395;0,95
2396;0,95
2397;0,95
2398;0,95
2399;0,95
2400;0,95
2401;0,95
2402;0,95
2403;0,95
2404;0,95
2405;0,95
2406;0,95
2407;0,95
2408;0,95
2409;0,95
2410;0,95
2411;0,95
2412;0,95
2413;0,95
2414;0,95
2415;0,95
2416;0,95
2417;0,95
2418;0,95
2419;0,95
2420;0,95
2421;0,95
2422;0,95
2423;0,95
2424;0,95
2425;0,95
2426;0,95
2427;0,95
2428;0,95
2429;0,95
2430;0,95
2431;0,95
2432;0,95
2433;0,95
2434;0,95
2435;0,95
2436;0,95
2437;0,95
2438;0,95
2439;0,95
2440;0,95
2441;0,95
2442;0,95
2443;0,95
2444;0,95
2445;0,95
2446;0,95
2447;0,95
2448;0,95
2449;0,95
2450;0,95
2451;0,95
2452;0,95
2453;0,95
2454;0,95
2455;0,95
2456;0,95
2457;0,95
2458;0,95
2459;0,95
2460;0,95
2461;0,95
2462;0,95
2463;0,95
2464;0,95
2465;0,95
2466;0,95
2467;0,95
2468;0,95
2469;0,95
2470;0,95
2471;0,95
2472;0,95
2473;0,95
2474;0,95
2475;0,95
2476;0,95
2477;0,95
2478;0,95
2479;0,95
2480;0,95
2481;0,95
2482;0,95
2483;0,95
2484;0,95
2485;0,95
2486;0,95
2487;0,95
2488;0,95
2489;0,95
2490;0,95
2491;0,95
2492;0,95
2493;0,95
2494;0,95
2495;0,95
2496;0,95
2497;0,95
2498;0,95
2499;0,95
2500;0,95
2501;0,95
2502;0,95
2503;0,95
2504;0,95
2505;0,95
2506;0,95
2507;0,95
2508;0,95
2509;0,95
2510;0,95
2511;0,95
2512;0,95
2513;0,95
2514;0,95
2515;0,95
2516;0,95
2517;0,95
2518;0,95
2519;0,95
2520;0,95
2521;0,95
2522;0,95
2523;0,95
2524;0,95
2525;0,95
2526;0,95
2527;0,95
2528;0,95
2529;0,95
2530;0,95
2531;0,95
2532;0,95
2533;0,95
2534;0,95
2535;0,95
2536;0,95
2537;0,95
2538;0,95
2539;0,95
2540;0,95
2541;0,95
2542;0,95
2543;0,95
2544;0,95
2545;0,95
2546;0,95
2547;0,95
2548;0,95
2549;0,95
2550;0,95
2551;0,95
2552;0,95
2553;0,95
2554;0,95
2555;0,95
2556;0,95
2557;0,95
2558;0,95
2559;0,95
2560;0,95
2561;0,95
2562;0,95
2563;0,95
2564;0,95
2565;0,95
2566;0,95
2567;0,95
2568;0,95
2569;0,95
2570;0,95
2571;0,95
2572;0,95
2573;0,95
2574;0,95
2575;0,95
2576;0,95
2577;0,95
2578;0,95
2579;0,95
2580;0,95
2581;0,95
2582;0,95
2583;0,95
2584;0,95
2585;0,95
2586;0,95
2587;0,95
2588;0,95
2589;0,95
2590;0,95
2591;0,95
2592;0,95
2593;0,95
2594;0,95
2595;0,95
2596;0,95
2597;0,95
2598;0,95
2599;0,95
2600;0,95
2601;0,95
2602;0,95
2603;0,95
2604;0,95
2605;0,95
2606;0,95
2607;0,95
2608;0,95
2609;0,95
2610;0,95
2611;0,95
2612;0,95
2613;0,95
2614;0,95
2615;0,95
2616;0,95
2617;0,95
2618;0,95
2619;0,95
2620;0,95
2621;0,95
2622;0,95
2623;0,95
2624;0,95
2625;0,95
2626;0,95
2627;0,95
2628;0,95
2629;0,95
2630;0,95
2631;0,95
2632;0,95
2633;0,95
2634;0,95
2635;0,95
2636;0,95
2637;0,95
2638;0,95
2639;0,95
2640;0,95
2641;0,95
2642;0,95
2643;0,95
2644;0,95
2645;0,95
2646;0,95
2647;0,95
2648;0,95
2649;0,95
2650;0,95
2651;0,95
2652;0,95
2653;0,95
2654;0,95
2655;0,95
2656;0,95
2657;0,95
2658;0,95
2659;0,95
2660;0,95
2661;0,95
2662;0,95
2663;0,95
2664;0,95
2665;0,95
2666;0,95
2667;0,95
2668;0,95
2669;0,95
2670;0,95
2671;0,95
2672;0,95
2673;0,95
2674;0,95
2675;0,95
2676;0,95
2677;0,95
2678;0,95
2679;0,95
2680;0,95
2681;0,95
2682;0,95
2683;0,95
2684;0,95
2685;0,95
2686;0,95
2687;0,95
2688;0,95
2689;0,95
2690;0,95
2691;0,95
2692;0,95
2693;0,95
2694;0,95
2695;0,95
2696;0,95
2697;0,95
2698;0,95
2699;0,95
2700;0,95
2701;0,95
2702;0,95
2703;0,95
2704;0,95
2705;0,95
2706;0,95
2707;0,95
2708;0,95
2709;0,95
2710;0,95
2711;0,95
2712;0,95
2713;0,95
2714;0,95
2715;0,95
2716;0,95
2717;0,95
2718;0,95
2719;0,95
2720;0,95
2721;0,95
2722;0,95
2723;0,95
2724;0,95
2725;0,95
2726;0,95
2727;0,95
2728;0,95
2729;0,95
2730;0,95
2731;0,95
2732;0,95
2733;0,95
2734;0,95
2735;0,95
2736;0,95
2737;0,95
2738;0,95
2739;0,95
2740;0,95
2741;0,95
2742;0,95
2743;0,95
2744;0,95
2745;0,95
2746;0,95
2747;0,95
2748;0,95
2749;0,95
2750;0,95
2751;0,95
2752;0,95
2753;0,95
2754;0,95
2755;0,95
2756;0,95
2757;0,95
2758;0,95
2759;0,95
2760;0,95
2761;0,95
2762;0,95
2763;0,95
2764;0,95
2765;0,95
2766;0,95
2767;0,95
2768;0,95
2769;0,95
2770;0,95
2771;0,95
2772;0,95
2773;0,95
2774;0,95
2775;0,95
2776;0,95
2777;0,95
2778;0,95
2779;0,95
2780;0,95
2781;0,95
2782;0,95
2783;0,95
2784;0,95
2785;0,95
2786;0,95
2787;0,95
2788;0,95
2789;0,95
2790;0,95
2791;0,95
2792;0,95
2793;0,95
2794;0,95
2795;0,95
2796;0,95
2797;0,95
2798;0,95
2799;0,95
2800;0,95
2801;0,95
2802;0,95
2803;0,95
2804;0,95
2805;0,95
2806;0,95
2807;0,95
2808;0,95
2809;0,95
2810;0,95
2811;0,95
2812;0,95
2813;0,95
2814;0,95
2815;0,95
2816;0,95
2817;0,95
2818;0,95
2819;0,95
2820;0,95
2821;0,95
2822;0,95
2823;0,95
2824;0,95
2825;0,95
2826;0,95
2827;0,95
2828;0,95
2829;0,95
2830;0,95
2831;0,95
2832;0,95
2833;0,95
2834;0,95
2835;0,95
2836;0,95
2837;0,95
2838;0,95
2839;0,95
2840;0,95
2841;0,95
2842;0,95
2843;0,95
2844;0,95
2845;0,95
2846;0,95
2847;0,95
2848;0,95
2849;0,95
2850;0,95
2851;0,95
2852;0,95
2853;0,95
2854;0,95
2855;0,95
2856;0,95
2857;0,95
2858;0,95
2859;0,95
2860;0,95
2861;0,95
2862;0,95
2863;0,95
2864;0,95
2865;0,95
2866;0,95
2867;0,95
2868;0,95
2869;0,95
2870;0,95
2871;0,95
2872;0,95
2873;0,95
2874;0,95
2875;0,95
2876;0,95
2877;0,95
2878;0,95
2879;0,95
2880;0,83
2881;0,83
2882;0,83
2883;0,83
2884;0,83
2885;0,83
2886;0,83
2887;0,83
2888;0,83
2889;0,83
2890;0,83
2891;0,83
2892;0,83
2893;0,83
2894;0,83
2895;0,83
2896;0,83
2897;0,83
2898;0,83
2899;0,83
2900;0,83
2901;0,83
2902;0,83
2903;0,83
2904;0,83
2905;0,83
2906;0,83
2907;0,83
2908;0,83
2909;0,83
2910;0,83
2911;0,83
2912;0,83
2913;0,83
2914;0,83
2915;0,83
2916;0,83
2917;0,83
2918;0,83
2919;0,83
2920;0,83
2921;0,83
2922;0,83
2923;0,83
2924;0,83
2925;0,83
2926;0,83
2927;0,83
2928;0,83
2929;0,83
2930;0,83
2931;0,83
2932;0,83
2933;0,83
2934;0,83
2935;0,83
2936;0,83
2937;0,83
2938;0,83
2939;0,83
2940;0,83
2941;0,83
2942;0,83
2943;0,83
2944;0,83
2945;0,83
2946;0,83
2947;0,83
2948;0,83
2949;0,83
2950;0,83
2951;0,83
2952;0,83
2953;0,83
2954;0,83
2955;0,83
2956;0,83
2957;0,83
2958;0,83
2959;0,83
2960;0,83
2961;0,83
2962;0,83
2963;0,83
2964;0,83
2965;0,83
2966;0,83
2967;0,83
2968;0,83
2969;0,83
2970;0,83
2971;0,83
2972;0,83
2973;0,83
2974;0,83
2975;0,83
2976;0,83
2977;0,83
2978;0,83
2979;0,83
2980;0,83
2981;0,83
2982;0,83
2983;0,83
2984;0,83
2985;0,83
2986;0,83
2987;0,83
2988;0,83
2989;0,83
2990;0,83
2991;0,83
2992;0,83
2993;0,83
2994;0,83
2995;0,83
2996;0,83
2997;0,83
2998;0,83
2999;0,83
3000;0,83
3001;0,83
3002;0,83
3003;0,83
3004;0,83
3005;0,83
3006;0,83
3007;0,83
3008;0,83
3009;0,83
3010;0,83
3011;0,83
3012;0,83
3013;0,83
3014;0,83
3015;0,83
3016;0,83
3017;0,83
3018;0,83
3019;0,83
3020;0,83
3021;0,83
3022;0,83
3023;0,83
3024;0,83
3025;0,83
3026;0,83
3027;0,83
3028;0,83
3029;0,83
3030;0,83
3031;0,83
3032;0,83
3033;0,83
3034;0,83
3035;0,83
3036;0,83
3037;0,83
3038;0,83
3039;0,83
3040;0,83
3041;0,83
3042;0,83
3043;0,83
3044;0,83
3045;0,83
3046;0,83
3047;0,83
3048;0,83
3049;0,83
3050;0,83
3051;0,83
3052;0,83
3053;0,83
3054;0,83
3055;0,83
3056;0,83
3057;0,83
3058;0,83
3059;0,83
3060;0,83
3061;0,83
3062;0,83
3063;0,83
3064;0,83
3065;0,83
3066;0,83
3067;0,83
3068;0,83
3069;0,83
3070;0,83
3071;0,83
3072;0,83
3073;0,83
3074;0,83
3075;0,83
3076;0,83
3077;0,83
3078;0,83
3079;0,83
3080;0,83
3081;0,83
3082;0,83
3083;0,83
3084;0,83
3085;0,83
3086;0,83
3087;0,83
3088;0,83
3089;0,83
3090;0,83
3091;0,83
3092;0,83
3093;0,83
3094;0,83
3095;0,83
3096;0,83
3097;0,83
3098;0,83
3099;0,83
3100;0,83
3101;0,83
3102;0,83
3103;0,83
3104;0,83
3105;0,83
3106;0,83
3107;0,83
3108;0,83
3109;0,83
3110;0,83
3111;0,83
3112;0,83
3113;0,83
3114;0,83
3115;0,83
3116;0,83
3117;0,83
3118;0,83
3119;0,83
3120;0,83
3121;0,83
3122;0,83
3123;0,83
3124;0,83
3125;0,83
3126;0,83
3127;0,83
3128;0,83
3129;0,83
3130;0,83
3131;0,83
3132;0,83
3133;0,83
3134;0,83
3135;0,83
3136;0,83
3137;0,83
3138;0,83
3139;0,83
3140;0,83
3141;0,83
3142;0,83
3143;0,83
3144;0,83
3145;0,83
3146;0,83
3147;0,83
3148;0,83
3149;0,83
3150;0,83
3151;0,83
3152;0,83
3153;0,83
3154;0,83
3155;0,83
3156;0,83
3157;0,83
3158;0,83
3159;0,83
3160;0,83
3161;0,83
3162;0,83
3163;0,83
3164;0,83
3165;0,83
3166;0,83
3167;0,83
3168;0,83
3169;0,83
3170;0,83
3171;0,83
3172;0,83
3173;0,83
3174;0,83
3175;0,83
3176;0,83
3177;0,83
3178;0,83
3179;0,83
3180;0,83
3181;0,83
3182;0,83
3183;0,83
3184;0,83
3185;0,83
3186;0,83
3187;0,83
3188;0,83
3189;0,83
3190;0,83
3191;0,83
3192;0,83
3193;0,83
3194;0,83
3195;0,83
3196;0,83
3197;0,83
3198;0,83
3199;0,83
3200;0,83
3201;0,83
3202;0,83
3203;0,83
3204;0,83
3205;0,83
3206;0,83
3207;0,83
3208;0,83
3209;0,83
3210;0,83
3211;0,83
3212;0,83
3213;0,83
3214;0,83
3215;0,83
3216;0,83
3217;0,83
3218;0,83
3219;0,83
3220;0,83
3221;0,83
3222;0,83
3223;0,83
3224;0,83
3225;0,83
3226;0,83
3227;0,83
3228;0,83
3229;0,83
3230;0,83
3231;0,83
3232;0,83
3233;0,83
3234;0,83
3235;0,83
3236;0,83
3237;0,83
3238;0,83
3239;0,83
3240;0,83
3241;0,83
3242;0,83
3243;0,83
3244;0,83
3245;0,83
3246;0,83
3247;0,83
3248;0,83
3249;0,83
3250;0,83
3251;0,83
3252;0,83
3253;0,83
3254;0,83
3255;0,83
3256;0,83
3257;0,83
3258;0,83
3259;0,83
3260;0,83
3261;0,83
3262;0,83
3263;0,83
3264;0,83
3265;0,83
3266;0,83
3267;0,83
3268;0,83
3269;0,83
3270;0,83
3271;0,83
3272;0,83
3273;0,83
3274;0,83
3275;0,83
3276;0,83
3277;0,83
3278;0,83
3279;0,83
3280;0,83
3281;0,83
3282;0,83
3283;0,83
3284;0,83
3285;0,83
3286;0,83
3287;0,83
3288;0,83
3289;0,83
3290;0,83
3291;0,83
3292;0,83
3293;0,83
3294;0,83
3295;0,83
3296;0,83
3297;0,83
3298;0,83
3299;0,83
3300;0,83
3301;0,83
3302;0,83
3303;0,83
3304;0,83
3305;0,83
3306;0,83
3307;0,83
3308;0,83
3309;0,83
3310;0,83
3311;0,83
3312;0,83
3313;0,83
3314;0,83
3315;0,83
3316;0,83
3317;0,83
3318;0,83
3319;0,83
3320;0,83
3321;0,83
3322;0,83
3323;0,83
3324;0,83
3325;0,83
3326;0,83
3327;0,83
3328;0,83
3329;0,83
3330;0,83
3331;0,83
3332;0,83
3333;0,83
3334;0,83
3335;0,83
3336;0,83
3337;0,83
3338;0,83
3339;0,83
3340;0,83
3341;0,83
3342;0,83
3343;0,83
3344;0,83
3345;0,83
3346;0,83
3347;0,83
3348;0,83
3349;0,83
3350;0,83
3351;0,83
3352;0,83
3353;0,83
3354;0,83
3355;0,83
3356;0,83
3357;0,83
3358;0,83
3359;0,83
3360;0,83
3361;0,83
3362;0,83
3363;0,83
3364;0,83
3365;0,83
3366;0,83
3367;0,83
3368;0,83
3369;0,83
3370;0,83
3371;0,83
3372;0,83
3373;0,83
3374;0,83
3375;0,83
3376;0,83
3377;0,83
3378;0,83
3379;0,83
3380;0,83
3381;0,83
3382;0,83
3383;0,83
3384;0,83
3385;0,83
3386;0,83
3387;0,83
3388;0,83
3389;0,83
3390;0,83
3391;0,83
3392;0,83
3393;0,83
3394;0,83
3395;0,83
3396;0,83
3397;0,83
3398;0,83
3399;0,83
3400;0,83
3401;0,83
3402;0,83
3403;0,83
3404;0,83
3405;0,83
3406;0,83
3407;0,83
3408;0,83
3409;0,83
3410;0,83
3411;0,83
3412;0,83
3413;0,83
3414;0,83
3415;0,83
3416;0,83
3417;0,83
3418;0,83
3419;0,83
3420;0,83
3421;0,83
3422;0,83
3423;0,83
3424;0,83
3425;0,83
3426;0,83
3427;0,83
3428;0,83
3429;0,83
3430;0,83
3431;0,83
3432;0,83
3433;0,83
3434;0,83
3435;0,83
3436;0,83
3437;0,83
3438;0,83
3439;0,83
3440;0,83
3441;0,83
3442;0,83
3443;0,83
3444;0,83
3445;0,83
3446;0,83
3447;0,83
3448;0,83
3449;0,83
3450;0,83
3451;0,83
3452;0,83
3453;0,83
3454;0,83
3455;0,83
3456;0,83
3457;0,83
3458;0,83
3459;0,83
3460;0,83
3461;0,83
3462;0,83
3463;0,83
3464;0,83
3465;0,83
3466;0,83
3467;0,83
3468;0,83
3469;0,83
3470;0,83
3471;0,83
3472;0,83
3473;0,83
3474;0,83
3475;0,83
3476;0,83
3477;0,83
3478;0,83
3479;0,83
3480;0,83
3481;0,83
3482;0,83
3483;0,83
3484;0,83
3485;0,83
3486;0,83
3487;0,83
3488;0,83
3489;0,83
3490;0,83
3491;0,83
3492;0,83
3493;0,83
3494;0,83
3495;0,83
3496;0,83
3497;0,83
3498;0,83
3499;0,83
3500;0,83
3501;0,83
3502;0,83
3503;0,83
3504;0,83
3505;0,83
3506;0,83
3507;0,83
3508;0,83
3509;0,83
3510;0,83
3511;0,83
3512;0,83
3513;0,83
3514;0,83
3515;0,83
3516;0,83
3517;0,83
3518;0,83
3519;0,83
3520;0,83
3521;0,83
3522;0,83
3523;0,83
3524;0,83
3525;0,83
3526;0,83
3527;0,83
3528;0,83
3529;0,83
3530;0,83
3531;0,83
3532;0,83
3533;0,83
3534;0,83
3535;0,83
3536;0,83
3537;0,83
3538;0,83
3539;0,83
3540;0,83
3541;0,83
3542;0,83
3543;0,83
3544;0,83
3545;0,83
3546;0,83
3547;0,83
3548;0,83
3549;0,83
3550;0,83
3551;0,83
3552;0,83
3553;0,83
3554;0,83
3555;0,83
3556;0,83
3557;0,83
3558;0,83
3559;0,83
3560;0,83
3561;0,83
3562;0,83
3563;0,83
3564;0,83
3565;0,83
3566;0,83
3567;0,83
3568;0,83
3569;0,83
3570;0,83
3571;0,83
3572;0,83
3573;0,83
3574;0,83
3575;0,83
3576;0,83
3577;0,83
3578;0,83
3579;0,83
3580;0,83
3581;0,83
3582;0,83
3583;0,83
3584;0,83
3585;0,83
3586;0,83
3587;0,83
3588;0,83
3589;0,83
3590;0,83
3591;0,83
3592;0,83
3593;0,83
3594;0,83
3595;0,83
3596;0,83
3597;0,83
3598;0,83
3599;0,83
3600;0,83
3601;0,83
3602;0,83
3603;0,83
3604;0,83
3605;0,83
3606;0,83
3607;0,83
3608;0,83
3609;0,83
3610;0,83
3611;0,83
3612;0,83
3613;0,83
3614;0,83
3615;0,83
3616;0,83
3617;0,83
3618;0,83
3619;0,83
3620;0,83
3621;0,83
3622;0,83
3623;0,83
3624;0,71
3625;0,71
3626;0,71
3627;0,71
3628;0,71
3629;0,71
3630;0,71
3631;0,71
3632;0,71
3633;0,71
3634;0,71
3635;0,71
3636;0,71
3637;0,71
3638;0,71
3639;0,71
3640;0,71
3641;0,71
3642;0,71
3643;0,71
3644;0,71
3645;0,71
3646;0,71
3647;0,71
3648;0,71
3649;0,71
3650;0,71
3651;0,71
3652;0,71
3653;0,71
3654;0,71
3655;0,71
3656;0,71
3657;0,71
3658;0,71
3659;0,71
3660;0,71
3661;0,71
3662;0,71
3663;0,71
3664;0,71
3665;0,71
3666;0,71
3667;0,71
3668;0,71
3669;0,71
3670;0,71
3671;0,71
3672;0,71
3673;0,71
3674;0,71
3675;0,71
3676;0,71
3677;0,71
3678;0,71
3679;0,71
3680;0,71
3681;0,71
3682;0,71
3683;0,71
3684;0,71
3685;0,71
3686;0,71
3687;0,71
3688;0,71
3689;0,71
3690;0,71
3691;0,71
3692;0,71
3693;0,71
3694;0,71
3695;0,71
3696;0,71
3697;0,71
3698;0,71
3699;0,71
3700;0,71
3701;0,71
3702;0,71
3703;0,71
3704;0,71
3705;0,71
3706;0,71
3707;0,71
3708;0,71
3709;0,71
3710;0,71
3711;0,71
3712;0,71
3713;0,71
3714;0,71
3715;0,71
3716;0,71
3717;0,71
3718;0,71
3719;0,71
3720;0,71
3721;0,71
3722;0,71
3723;0,71
3724;0,71
3725;0,71
3726;0,71
3727;0,71
3728;0,71
3729;0,71
3730;0,71
3731;0,71
3732;0,71
3733;0,71
3734;0,71
3735;0,71
3736;0,71
3737;0,71
3738;0,71
3739;0,71
3740;0,71
3741;0,71
3742;0,71
3743;0,71
3744;0,71
3745;0,71
3746;0,71
3747;0,71
3748;0,71
3749;0,71
3750;0,71
3751;0,71
3752;0,71
3753;0,71
3754;0,71
3755;0,71
3756;0,71
3757;0,71
3758;0,71
3759;0,71
3760;0,71
3761;0,71
3762;0,71
3763;0,71
3764;0,71
3765;0,71
3766;0,71
3767;0,71
3768;0,71
3769;0,71
3770;0,71
3771;0,71
3772;0,71
3773;0,71
3774;0,71
3775;0,71
3776;0,71
3777;0,71
3778;0,71
3779;0,71
3780;0,71
3781;0,71
3782;0,71
3783;0,71
3784;0,71
3785;0,71
3786;0,71
3787;0,71
3788;0,71
3789;0,71
3790;0,71
3791;0,71
3792;0,71
3793;0,71
3794;0,71
3795;0,71
3796;0,71
3797;0,71
3798;0,71
3799;0,71
3800;0,71
3801;0,71
3802;0,71
3803;0,71
3804;0,71
3805;0,71
3806;0,71
3807;0,71
3808;0,71
3809;0,71
3810;0,71
3811;0,71
3812;0,71
3813;0,71
3814;0,71
3815;0,71
3816;0,71
3817;0,71
3818;0,71
3819;0,71
3820;0,71
3821;0,71
3822;0,71
3823;0,71
3824;0,71
3825;0,71
3826;0,71
3827;0,71
3828;0,71
3829;0,71
3830;0,71
3831;0,71
3832;0,71
3833;0,71
3834;0,71
3835;0,71
3836;0,71
3837;0,71
3838;0,71
3839;0,71
3840;0,71
3841;0,71
3842;0,71
3843;0,71
3844;0,71
3845;0,71
3846;0,71
3847;0,71
3848;0,71
3849;0,71
3850;0,71
3851;0,71
3852;0,71
3853;0,71
3854;0,71
3855;0,71
3856;0,71
3857;0,71
3858;0,71
3859;0,71
3860;0,71
3861;0,71
3862;0,71
3863;0,71
3864;0,71
3865;0,71
3866;0,71
3867;0,71
3868;0,71
3869;0,71
3870;0,71
3871;0,71
3872;0,71
3873;0,71
3874;0,71
3875;0,71
3876;0,71
3877;0,71
3878;0,71
3879;0,71
3880;0,71
3881;0,71
3882;0,71
3883;0,71
3884;0,71
3885;0,71
3886;0,71
3887;0,71
3888;0,71
3889;0,71
3890;0,71
3891;0,71
3892;0,71
3893;0,71
3894;0,71
3895;0,71
3896;0,71
3897;0,71
3898;0,71
3899;0,71
3900;0,71
3901;0,71
3902;0,71
3903;0,71
3904;0,71
3905;0,71
3906;0,71
3907;0,71
3908;0,71
3909;0,71
3910;0,71
3911;0,71
3912;0,71
3913;0,71
3914;0,71
3915;0,71
3916;0,71
3917;0,71
3918;0,71
3919;0,71
3920;0,71
3921;0,71
3922;0,71
3923;0,71
3924;0,71
3925;0,71
3926;0,71
3927;0,71
3928;0,71
3929;0,71
3930;0,71
3931;0,71
3932;0,71
3933;0,71
3934;0,71
3935;0,71
3936;0,71
3937;0,71
3938;0,71
3939;0,71
3940;0,71
3941;0,71
3942;0,71
3943;0,71
3944;0,71
3945;0,71
3946;0,71
3947;0,71
3948;0,71
3949;0,71
3950;0,71
3951;0,71
3952;0,71
3953;0,71
3954;0,71
3955;0,71
3956;0,71
3957;0,71
3958;0,71
3959;0,71
3960;0,71
3961;0,71
3962;0,71
3963;0,71
3964;0,71
3965;0,71
3966;0,71
3967;0,71
3968;0,71
3969;0,71
3970;0,71
3971;0,71
3972;0,71
3973;0,71
3974;0,71
3975;0,71
3976;0,71
3977;0,71
3978;0,71
3979;0,71
3980;0,71
3981;0,71
3982;0,71
3983;0,71
3984;0,71
3985;0,71
3986;0,71
3987;0,71
3988;0,71
3989;0,71
3990;0,71
3991;0,71
3992;0,71
3993;0,71
3994;0,71
3995;0,71
3996;0,71
3997;0,71
3998;0,71
3999;0,71
4000;0,71
4001;0,71
4002;0,71
4003;0,71
4004;0,71
4005;0,71
4006;0,71
4007;0,71
4008;0,71
4009;0,71
4010;0,71
4011;0,71
4012;0,71
4013;0,71
4014;0,71
4015;0,71
4016;0,71
4017;0,71
4018;0,71
4019;0,71
4020;0,71
4021;0,71
4022;0,71
4023;0,71
4024;0,71
4025;0,71
4026;0,71
4027;0,71
4028;0,71
4029;0,71
4030;0,71
4031;0,71
4032;0,71
4033;0,71
4034;0,71
4035;0,71
4036;0,71
4037;0,71
4038;0,71
4039;0,71
4040;0,71
4041;0,71
4042;0,71
4043;0,71
4044;0,71
4045;0,71
4046;0,71
4047;0,71
4048;0,71
4049;0,71
4050;0,71
4051;0,71
4052;0,71
4053;0,71
4054;0,71
4055;0,71
4056;0,71
4057;0,71
4058;0,71
4059;0,71
4060;0,71
4061;0,71
4062;0,71
4063;0,71
4064;0,71
4065;0,71
4066;0,71
4067;0,71
4068;0,71
4069;0,71
4070;0,71
4071;0,71
4072;0,71
4073;0,71
4074;0,71
4075;0,71
4076;0,71
4077;0,71
4078;0,71
4079;0,71
4080;0,71
4081;0,71
4082;0,71
4083;0,71
4084;0,71
4085;0,71
4086;0,71
4087;0,71
4088;0,71
4089;0,71
4090;0,71
4091;0,71
4092;0,71
4093;0,71
4094;0,71
4095;0,71
4096;0,71
4097;0,71
4098;0,71
4099;0,71
4100;0,71
4101;0,71
4102;0,71
4103;0,71
4104;0,71
4105;0,71
4106;0,71
4107;0,71
4108;0,71
4109;0,71
4110;0,71
4111;0,71
4112;0,71
4113;0,71
4114;0,71
4115;0,71
4116;0,71
4117;0,71
4118;0,71
4119;0,71
4120;0,71
4121;0,71
4122;0,71
4123;0,71
4124;0,71
4125;0,71
4126;0,71
4127;0,71
4128;0,71
4129;0,71
4130;0,71
4131;0,71
4132;0,71
4133;0,71
4134;0,71
4135;0,71
4136;0,71
4137;0,71
